# px1=196,234  px2=196,236  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
295,21148.0,21158.123046875,21166.0,21158.763671875
296,21124.0,21158.134765625,21142.0,21158.78125
297,21156.0,21158.1484375,21174.0,21158.796875
298,21148.0,21158.154296875,21166.0,21158.810546875
299,21132.0,21158.1640625,21142.0,21158.828125
300,21140.0,21158.169921875,21158.0,21158.83984375
301,21148.0,21158.17578125,21158.0,21158.8515625
302,21148.0,21158.185546875,21158.0,21158.87109375
303,21148.0,21158.1953125,21174.0,21158.890625
304,21172.0,21158.21875,21190.0,21158.92578125
305,21140.0,21158.2421875,21142.0,21158.962890625
306,21132.0,21158.255859375,21166.0,21158.9921875
307,21148.0,21158.275390625,21174.0,21159.029296875
308,21164.0,21158.28515625,21182.0,21159.0546875
309,21156.0,21158.296875,21150.0,21159.08203125
310,21156.0,21158.30078125,21158.0,21159.1015625
311,21140.0,21158.306640625,21158.0,21159.12109375
312,21148.0,21158.3125,21142.0,21159.142578125
313,21148.0,21158.322265625,21166.0,21159.16796875
314,21148.0,21158.322265625,21166.0,21159.1796875
315,21140.0,21158.322265625,21166.0,21159.19140625
316,21156.0,21158.3203125,21190.0,21159.203125
317,21132.0,21158.314453125,21158.0,21159.2109375
318,21148.0,21158.30859375,21166.0,21159.21484375
319,21140.0,21158.298828125,21166.0,21159.2109375
320,21140.0,21158.294921875,21166.0,21159.2109375
321,21148.0,21158.29296875,21158.0,21159.21875
322,21148.0,21158.28515625,21158.0,21159.22265625
323,21132.0,21158.275390625,21150.0,21159.21875
324,21156.0,21158.26171875,21166.0,21159.212890625
325,21148.0,21158.248046875,21166.0,21159.203125
326,21156.0,21158.23046875,21158.0,21159.193359375
327,21148.0,21158.2109375,21150.0,21159.169921875
328,21132.0,21158.19140625,21142.0,21159.150390625
329,21156.0,21158.171875,21158.0,21159.1328125
330,21148.0,21158.15234375,21158.0,21159.115234375
331,21164.0,21158.130859375,21150.0,21159.08984375
332,21156.0,21158.109375,21166.0,21159.06640625
333,21164.0,21158.083984375,21150.0,21159.03125
334,21156.0,21158.05859375,21134.0,21159.0
335,21132.0,21158.033203125,21142.0,21158.9609375
336,21156.0,21158.005859375,21150.0,21158.921875
337,21148.0,21157.982421875,21142.0,21158.89453125
338,21148.0,21157.962890625,21142.0,21158.869140625
339,21148.0,21157.9453125,21150.0,21158.8515625
340,21148.0,21157.9296875,21166.0,21158.8359375
341,21148.0,21157.91015625,21142.0,21158.814453125
342,21148.0,21157.896484375,21134.0,21158.796875
343,21140.0,21157.880859375,21182.0,21158.77734375
344,21148.0,21157.86328125,21150.0,21158.7578125
345,21140.0,21157.84765625,21150.0,21158.734375
346,21140.0,21157.833984375,21142.0,21158.71875
347,21148.0,21157.8203125,21142.0,21158.6953125
348,21116.0,21157.80859375,21166.0,21158.67578125
349,21140.0,21157.796875,21142.0,21158.65625
350,21140.0,21157.7890625,21174.0,21158.63671875
351,21132.0,21157.77734375,21150.0,21158.609375
352,21148.0,21157.76171875,21134.0,21158.576171875
353,21148.0,21157.744140625,21150.0,21158.546875
354,21148.0,21157.732421875,21166.0,21158.5234375
355,21148.0,21157.71875,21150.0,21158.49609375
356,21140.0,21157.70703125,21166.0,21158.47265625
357,21140.0,21157.697265625,21174.0,21158.447265625
358,21140.0,21157.689453125,21150.0,21158.427734375
359,21132.0,21157.6796875,21158.0,21158.404296875
360,21132.0,21157.669921875,21166.0,21158.37890625
361,21148.0,21157.66015625,21166.0,21158.357421875
362,21148.0,21157.654296875,21166.0,21158.33984375
363,21148.0,21157.6484375,21158.0,21158.3203125
364,21148.0,21157.64453125,21166.0,21158.306640625
365,21148.0,21157.642578125,21158.0,21158.29296875
366,21132.0,21157.640625,21174.0,21158.279296875
367,21124.0,21157.640625,21166.0,21158.267578125
368,21148.0,21157.63671875,21166.0,21158.248046875
369,21164.0,21157.62890625,21150.0,21158.22265625
370,21148.0,21157.623046875,21174.0,21158.203125
