# px1=188,200  px2=166,490  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
256,22268.0,22267.26171875,22216.0,22204.720703125
257,22260.0,22267.75,22232.0,22204.125
258,22276.0,22268.310546875,22224.0,22203.5546875
259,22268.0,22268.77734375,22216.0,22202.97265625
260,22276.0,22269.314453125,22232.0,22202.408203125
261,22260.0,22269.875,22216.0,22201.84375
262,22284.0,22270.47265625,22224.0,22201.296875
263,22268.0,22271.068359375,22200.0,22200.75
264,22260.0,22271.66796875,22224.0,22200.1953125
265,22252.0,22272.2578125,22224.0,22199.634765625
266,22276.0,22272.876953125,22232.0,22199.099609375
267,22260.0,22273.5234375,22216.0,22198.5625
268,22260.0,22274.162109375,22200.0,22198.0390625
269,22268.0,22274.81640625,22200.0,22197.52734375
270,22268.0,22275.45703125,22190.0,22197.013671875
271,22260.0,22276.16796875,22190.0,22196.51953125
272,22260.0,22276.8515625,22224.0,22195.994140625
273,22292.0,22277.53125,22216.0,22195.455078125
274,22276.0,22278.197265625,22216.0,22194.94140625
275,22276.0,22278.92578125,22208.0,22194.435546875
276,22276.0,22279.65234375,22216.0,22193.943359375
277,22268.0,22280.390625,22208.0,22193.4453125
278,22300.0,22281.11328125,22232.0,22192.97265625
279,22284.0,22281.88671875,22208.0,22192.521484375
280,22292.0,22282.671875,22224.0,22192.091796875
281,22292.0,22283.4609375,22208.0,22191.66796875
282,22300.0,22284.224609375,22224.0,22191.234375
283,22284.0,22284.998046875,22200.0,22190.822265625
284,22284.0,22285.74609375,22208.0,22190.41015625
285,22310.0,22286.49609375,22224.0,22190.02734375
286,22284.0,22287.2421875,22182.0,22189.5859375
287,22276.0,22287.931640625,22190.0,22189.162109375
288,22310.0,22288.658203125,22208.0,22188.66015625
289,22292.0,22289.390625,22200.0,22188.11328125
290,22284.0,22290.08984375,22200.0,22187.599609375
291,22268.0,22290.7109375,22200.0,22187.04296875
292,22284.0,22291.32421875,22190.0,22186.54296875
293,22276.0,22291.892578125,22216.0,22186.041015625
294,22284.0,22292.447265625,22190.0,22185.5859375
295,22300.0,22292.89453125,22224.0,22185.130859375
296,22300.0,22293.349609375,22182.0,22184.67578125
297,22300.0,22293.87109375,22200.0,22184.20703125
298,22300.0,22294.369140625,22174.0,22183.80859375
299,22300.0,22294.833984375,22190.0,22183.421875
300,22276.0,22295.29296875,22200.0,22183.0546875
301,22284.0,22295.681640625,22208.0,22182.70703125
302,22300.0,22296.109375,22216.0,22182.37890625
303,22284.0,22296.466796875,22200.0,22182.09765625
304,22276.0,22296.888671875,22200.0,22181.75390625
305,22310.0,22297.37890625,22200.0,22181.375
306,22300.0,22297.83203125,22216.0,22181.060546875
307,22284.0,22298.30078125,22190.0,22180.76171875
308,22326.0,22298.73046875,22182.0,22180.50390625
309,22284.0,22299.158203125,22174.0,22180.248046875
310,22310.0,22299.5546875,22200.0,22180.02734375
